generation_id,generation_name,generation_url,car_url
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/14-leon-st-1-4-tgi-s-s-lpg-110-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/14-leon-st-1-4-tsi-s-s-125-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/14-leon-st-1-4-tsi-s-s-150-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/14-leon-x-perience-1-6-tdi-s-s-110-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/14-leon-x-perience-1-8-tsi-s-s-180-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/14-leon-x-perience-2-0-tdi-s-s-150-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/14-leon-x-perience-2-0-tdi-s-s-184-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/15-leon-1-0-tsi-ecomotive-115-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/15-leon-1-6-tdi-s-s-110-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/15-leon-cupra-290-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/15-leon-sc-1-0-tsi-ecomotive-115-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/15-leon-sc-cupra-290-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/15-leon-st-1-0-tsi-ecomotive-115-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/15-leon-st-1-6-tdi-s-s-110-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/15-leon-st-cupra-265-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/15-leon-st-cupra-280-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/15-leon-st-cupra-290-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/15-leon-x-perience-1-4-tsi-s-s-125-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/15-leon-x-perience-1-6-tdi-s-s-110-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/16-leon-1-2-tsi-86-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/16-leon-1-2-tsi-s-s-110-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/16-leon-1-4-tgi-s-s-lpg-110-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/16-leon-1-4-tsi-s-s-150-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/16-leon-1-8-tsi-s-s-180-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/16-leon-2-0-tdi-s-s-150-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/16-leon-2-0-tdi-s-s-184-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/16-leon-sc-1-2-tsi-86-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/16-leon-sc-1-4-tsi-s-s-125-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/16-leon-sc-1-4-tsi-s-s-150-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/16-leon-sc-1-8-tsi-s-s-180-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/16-leon-sc-2-0-tdi-s-s-150-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/16-leon-sc-2-0-tdi-s-s-184-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/16-leon-st-1-2-tsi-86-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/16-leon-st-1-2-tsi-s-s-110-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/16-leon-st-1-4-tsi-s-s-150-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/16-leon-st-1-6-tdi-s-s-115-familiar
